"sample_id","LD1","LD2","LD3","platform","subtype"
"TCGA-E2-A1LH-01",-0.905476265439068,-1.02306717764687,-1.23871600234596,"TCGA","IM"
"TCGA-A2-A3XY-01",-0.40024120657127,-0.619298984814094,1.22021776407098,"TCGA","MES"
"TCGA-BH-A0BG-01",-1.64377286891636,-0.0257463364080531,-0.909976315018008,"TCGA","IM"
"TCGA-D8-A1JL-01",-0.765683255212778,-1.13357137389502,0.542884698170774,"TCGA","IM"
"TCGA-E2-A574-01",-2.57852321351473,5.13521880676707,0.558919871373434,"TCGA","BLIS"
"TCGA-BH-A0E6-01",-0.738079383607813,-0.743074659799362,2.32088755614862,"TCGA","MES"
"TCGA-GM-A3XL-01",-0.969193273975024,-1.45345671457437,-1.90317880336078,"TCGA","IM"
"TCGA-AN-A0XU-01",-2.35701268910656,-0.105042442420905,-0.24508939236408,"TCGA","BLIS"
"TCGA-D8-A142-01",1.55175237272047,0.883951113580475,0.911516497613044,"TCGA","MES"
"TCGA-AQ-A54N-01",-4.49735404440939,1.05859543816877,0.0622558011417226,"TCGA","BLIS"
"TCGA-C8-A131-01",2.90572070592976,1.30747766256152,0.169719198712918,"TCGA","LAR"
"TCGA-E2-A1AZ-01",0.0502035980736235,-1.45872233571662,-0.890397601711821,"TCGA","IM"
"TCGA-AR-A2LH-01",1.88036357884267,-1.49023419885805,1.5247111724818,"TCGA","MES"
"TCGA-LL-A73Y-01",-1.15887477543255,0.239032540781713,2.4486441644463,"TCGA","MES"
"TCGA-A2-A0SX-01",-0.441510938973133,-1.71258537777995,0.395585664008005,"TCGA","IM"
"TCGA-LL-A5YO-01",2.44758572625321,-1.34640713454486,-1.29949543597963,"TCGA","LAR"
"TCGA-AO-A0J4-01",-1.23227931108327,-0.304477376346775,-0.329301358499845,"TCGA","BLIS"
"TCGA-D8-A27H-01",-1.73730024279939,2.1730319840464,2.19099003898782,"TCGA","BLIS"
"TCGA-AN-A0AR-01",-1.98055997026473,1.59731953093922,2.82354223144756,"TCGA","BLIS"
"TCGA-B6-A409-01",-1.40060032038019,0.607546165384737,1.84931181904574,"TCGA","BLIS"
"TCGA-EW-A1P4-01",-2.15325601497759,-1.0673636338636,-0.776096438156193,"TCGA","IM"
"TCGA-C8-A3M7-01",5.50600111844993,0.582080882396411,1.93821741399317,"TCGA","MES"
"TCGA-AO-A128-01",0.21734340150892,-2.45604201273167,-2.37534155701571,"TCGA","IM"
"TCGA-E2-A1LL-01",1.1762419171721,-0.0268514028546363,-0.403190165030299,"TCGA","LAR"
"TCGA-A7-A6VY-01",-1.3628877760361,-0.754999153930536,-2.43645103241976,"TCGA","IM"
"TCGA-D8-A13Z-01",2.47453864661585,1.31217350935303,-1.5736818003845,"TCGA","LAR"
"TCGA-BH-A0E0-01",-0.0802064801898245,0.242357962628607,0.925122983830601,"TCGA","LAR"
"TCGA-A7-A26G-01",2.19516575635231,0.605732850202523,0.794193311850588,"TCGA","MES"
"TCGA-A7-A5ZV-01",-2.87020223483615,2.50394979345719,0.925440136505496,"TCGA","BLIS"
"TCGA-EW-A1OW-01",-2.781343527512,0.820960683759915,1.16414057330324,"TCGA","BLIS"
"TCGA-AR-A0U4-01",-0.878650893977057,0.359923677149335,-0.592194449943879,"TCGA","IM"
"TCGA-D8-A1XK-01",-3.57993061260934,-1.00515440873431,-0.989182662296355,"TCGA","BLIS"
"TCGA-AO-A129-01",-0.751401660382653,-0.501029091208615,-0.0254360313807864,"TCGA","IM"
"TCGA-GM-A2DF-01",-0.216439630516147,-1.74924245744977,0.616781506517332,"TCGA","IM"
"TCGA-D8-A27M-01",-0.561565970717197,-1.71185059456443,-0.284466240877998,"TCGA","IM"
"TCGA-AR-A2LR-01",-1.24381131423562,0.549024652214206,2.75374381788971,"TCGA","MES"
"TCGA-OL-A5RW-01",-1.65723902832144,1.01826043099228,0.0505727072047221,"TCGA","BLIS"
"TCGA-A7-A26F-01",2.92877124290709,-0.420935821275922,-0.521451046704668,"TCGA","LAR"
"TCGA-E2-A1LK-01",-4.20947387028618,1.21193123831228,-0.841381651761011,"TCGA","BLIS"
"TCGA-OL-A5D6-01",5.72847400837335,1.89189258534344,1.53032447520161,"TCGA","LAR"
"TCGA-C8-A12V-01",-0.28553623687305,-1.33486562095322,-1.25246352414111,"TCGA","IM"
"TCGA-D8-A1XQ-01",-2.44471422490448,-1.74308995968966,-0.452481518741438,"TCGA","IM"
"TCGA-A2-A0YE-01",-2.51303274597581,2.40293054010463,1.67813179364577,"TCGA","BLIS"
"TCGA-C8-A27B-01",-1.53460978525313,-0.462861580852848,-2.39586078621696,"TCGA","IM"
"TCGA-D8-A143-01",3.03451622402048,-0.629225854064838,0.661539820827716,"TCGA","LAR"
"TCGA-GM-A2DI-01",3.58679628469402,-1.32600862255239,0.617373289565168,"TCGA","MES"
"TCGA-A8-A07O-01",-0.0442637172036669,0.349038862289132,0.455190880396491,"TCGA","BLIS"
"TCGA-A7-A6VW-01",-1.61984280035643,0.355449517935655,0.113856787517965,"TCGA","BLIS"
"TCGA-C8-A26Y-01",4.63243761920252,1.64829215773274,-1.41541442386266,"TCGA","LAR"
"TCGA-E2-A14X-01",-1.3133817561891,-1.7236233412176,0.797027851815556,"TCGA","MES"
"TCGA-A7-A26I-01",-1.77158959020714,0.948855084704047,-0.946018964979957,"TCGA","BLIS"
"TCGA-A7-A0DA-01",-2.63438688960559,2.75448941695826,0.0215346019929741,"TCGA","BLIS"
"TCGA-AN-A0G0-01",0.18584650999027,1.1053122681509,0.344188471093203,"TCGA","BLIS"
"TCGA-OL-A66P-01",3.91429706941161,-2.56417986503175,-0.121824246442802,"TCGA","LAR"
"TCGA-E2-A1LG-01",0.276885456560545,2.07137727933751,1.15427601582944,"TCGA","BLIS"
"TCGA-A1-A0SP-01",-1.41491457549072,-0.521511725703238,2.02513912612416,"TCGA","BLIS"
"TCGA-OL-A66I-01",-1.33147507313204,-2.28755962237023,-0.867310790944466,"TCGA","IM"
"TCGA-A1-A0SK-01",-2.89476206870655,3.7211158520946,0.39618139146395,"TCGA","BLIS"
"TCGA-D8-A147-01",-2.45043142041363,0.785455208612288,-0.486031683489647,"TCGA","BLIS"
"TCGA-A2-A3XS-01",-1.7877082434191,0.958814163731519,-0.154144200622181,"TCGA","BLIS"
"TCGA-AC-A2QJ-01",-0.248455852359185,-3.52589784333536,0.680122669391606,"TCGA","IM"
"TCGA-EW-A3U0-01",-0.847978550608954,-2.14812165636706,0.492045556301282,"TCGA","IM"
"TCGA-E2-A150-01",-1.38126166988953,-0.444893146090729,-0.580360642720685,"TCGA","BLIS"
"TCGA-A8-A09X-01",5.85450196853714,0.0697467019948988,-1.25582594544499,"TCGA","LAR"
"TCGA-HN-A2NL-01",-2.90259832638644,0.0181858857320442,0.271798135231907,"TCGA","BLIS"
"TCGA-B6-A400-01",-2.78004090350017,1.52879462268791,-0.373979146097976,"TCGA","BLIS"
"TCGA-A7-A6VV-01",-1.11711035690096,1.93026773354898,0.419556890112161,"TCGA","BLIS"
"TCGA-AR-A0TU-01",-3.34557818360158,0.0255120582228527,-1.67820499329906,"TCGA","BLIS"
"TCGA-AR-A1AR-01",-0.318410977478521,-1.87786421655134,0.529054392704839,"TCGA","IM"
"TCGA-E2-A1B6-01",0.41092041028187,-1.71880995690022,-1.72671750394397,"TCGA","IM"
"TCGA-GM-A2DD-01",3.80045986839583,-0.8640466858808,0.154671826812298,"TCGA","LAR"
"TCGA-AN-A0AL-01",1.20248988398875,1.31798123397863,-0.274953552886013,"TCGA","MES"
"TCGA-GI-A2C9-01",-2.73446905576784,2.13598920860797,1.08702216636954,"TCGA","BLIS"
"TCGA-E2-A158-01",-2.9726190936062,3.10110090723012,-0.669223628771172,"TCGA","BLIS"
"TCGA-BH-A0RX-01",0.0357791179621351,-2.20643308907727,0.666661649240503,"TCGA","MES"
"TCGA-D8-A1JF-01",7.19770414036754,0.657790369549927,-0.854788571822192,"TCGA","LAR"
"TCGA-OL-A97C-01",3.38998513596226,1.10376718309245,0.423498190311472,"TCGA","MES"
"TCGA-BH-A0AV-01",-2.72573371961722,0.886889229075195,1.3773758097636,"TCGA","BLIS"
"TCGA-A7-A4SE-01",-1.00567583227536,0.576109779945255,0.530397817353557,"TCGA","BLIS"
"TCGA-B6-A3ZX-01",-0.60846631888743,-2.18829403696225,-0.487942923159606,"TCGA","IM"
"TCGA-EW-A1PB-01",-1.67014933675453,-2.50435383254348,-4.13893221849232,"TCGA","IM"
"TCGA-AN-A04D-01",-1.87718439060724,1.95616428952847,2.59735747662826,"TCGA","BLIS"
"TCGA-BH-A0B3-01",-2.3380652022127,-1.91498397041279,-0.0581032222683627,"TCGA","IM"
"TCGA-AQ-A04J-01",-0.391123706453095,-0.87224062873136,1.01438429370196,"TCGA","MES"
"TCGA-A2-A3XX-01",-2.01117018367135,0.198847630231576,-0.0458618877853554,"TCGA","BLIS"
"TCGA-EW-A1P1-01",2.52789386969862,-2.13004195991069,3.03704314850453,"TCGA","MES"
"TCGA-A2-A0YM-01",-2.06761526155778,-0.298203245468809,-0.720296376920195,"TCGA","BLIS"
"TCGA-D8-A27F-01",-2.39475899900178,1.01006392055968,1.02523517444788,"TCGA","BLIS"
"TCGA-EW-A1P8-01",-2.39620768668636,-1.09782824799521,1.83614463564359,"TCGA","BLIS"
"TCGA-BH-A42U-01",2.30858599972982,-0.923316629484213,3.21802738778443,"TCGA","MES"
"TCGA-AO-A1KR-01",-0.428404725132814,0.775781262092643,1.18423010785932,"TCGA","BLIS"
"TCGA-E2-A14N-01",-1.66404521665511,0.557713856280176,0.294505880832329,"TCGA","BLIS"
"TCGA-A2-A1G6-01",2.55920454499318,-0.355880878276267,3.89994831138738,"TCGA","MES"
"TCGA-A2-A04T-01",-2.71395130884213,-0.699867329959682,-0.185728413170589,"TCGA","BLIS"
"TCGA-AR-A256-01",0.654331809454865,2.96541163879226,0.763960784173144,"TCGA","BLIS"
"TCGA-A8-A08R-01",-1.20436322527323,-0.33601688852529,-1.56116321495164,"TCGA","IM"
"TCGA-AO-A03U-01",-0.501514373666801,-0.39910182449319,1.55305405756549,"TCGA","MES"
"TCGA-A2-A0T0-01",-2.22977907207865,1.34502122140021,0.829350520272364,"TCGA","BLIS"
"TCGA-C8-A26X-01",4.45062916537662,0.466818499573479,-1.23670464968921,"TCGA","LAR"
"TCGA-LL-A740-01",4.79091038615007,1.65798536686067,0.404939488447762,"TCGA","LAR"
"TCGA-AR-A1AI-01",-1.40442357280523,-0.786156800294107,-1.35680729885241,"TCGA","IM"
"TCGA-AC-A2BK-01",-1.5625562394827,0.846598404603756,-1.62457484243237,"TCGA","BLIS"
"TCGA-BH-A0BL-01",-0.126395213117813,-0.922138326654249,0.856805885020489,"TCGA","MES"
"TCGA-A2-A04Q-01",0.154503059564164,-2.24935108508306,-0.113756731357833,"TCGA","IM"
"TCGA-E9-A5FL-01",1.22380297555156,-2.80543159190247,1.78310440942853,"TCGA","MES"
"TCGA-A2-A3XT-01",-0.942349002099522,-1.33052308308673,-0.874893293926036,"TCGA","IM"
"FUSCCTNBC102",-1.61559430131919,0.181700972518042,-0.789410001121326,"FUSCC","BLIS"
"FUSCCTNBC103",-1.66316564948178,-0.00846000454632573,-1.31213051268076,"FUSCC","IM"
"FUSCCTNBC011",-2.23866445103108,-0.0401755754926213,-1.55682460784878,"FUSCC","BLIS"
"FUSCCTNBC113",-3.2267325345791,1.17184856127847,0.79898300117749,"FUSCC","BLIS"
"FUSCCTNBC116",2.0789279383274,0.764260982027908,-1.55298390530847,"FUSCC","LAR"
"FUSCCTNBC129",1.68637963836715,-0.0293327919802052,0.99015237579217,"FUSCC","MES"
"FUSCCTNBC013",-1.80012276400035,1.31923143013872,1.32503370783626,"FUSCC","BLIS"
"FUSCCTNBC130",-1.07563926308915,0.602801442786687,0.663147456439507,"FUSCC","BLIS"
"FUSCCTNBC140",-1.99404934174674,-0.118820593717314,-0.516933168216809,"FUSCC","BLIS"
"FUSCCTNBC149",-1.68907198933101,2.52451240076566,-0.608983844121586,"FUSCC","BLIS"
"FUSCCTNBC154",-1.6814643077167,-0.0939780051266746,-0.577536749019326,"FUSCC","BLIS"
"FUSCCTNBC159",-0.445650557705711,-1.5542589933872,-2.97801566677387,"FUSCC","IM"
"FUSCCTNBC016",3.97755403427365,0.339415427579615,-1.28612340998426,"FUSCC","LAR"
"FUSCCTNBC166",0.176083468725747,-2.39805020204479,-1.59897668541854,"FUSCC","IM"
"FUSCCTNBC173",0.468796630451427,-1.86705270219175,-0.681927451624154,"FUSCC","IM"
"FUSCCTNBC176",-0.462196848766878,-0.292571175190412,-0.909014504722903,"FUSCC","IM"
"FUSCCTNBC179",-1.65208309013948,0.577761666186985,-0.285313796328889,"FUSCC","BLIS"
"FUSCCTNBC196",-0.278316176190353,1.05325858107687,0.61713321235052,"FUSCC","BLIS"
"FUSCCTNBC205",-1.67585434134322,1.08879682980241,-0.451135515046138,"FUSCC","BLIS"
"FUSCCTNBC215",0.70871643392408,-2.77644340104389,-0.870711029151367,"FUSCC","IM"
"FUSCCTNBC217",4.56293663611188,2.03653121986898,-0.513751590644512,"FUSCC","LAR"
"FUSCCTNBC229",-0.905889374224919,0.663912871190473,0.221908476290684,"FUSCC","IM"
"FUSCCTNBC023",-0.495350866605161,1.50135910429747,-0.750923428776235,"FUSCC","IM"
"FUSCCTNBC233",-1.0379855617849,0.316047120364005,-0.00702326949669424,"FUSCC","BLIS"
"FUSCCTNBC242",-0.170984721013179,-1.35206398425736,-0.632974466301661,"FUSCC","IM"
"FUSCCTNBC249",-1.26023322679713,-0.969607781488508,-0.689700981743776,"FUSCC","IM"
"FUSCCTNBC255",4.36336206572951,0.588540290320272,0.150312138164252,"FUSCC","LAR"
"FUSCCTNBC257",0.135056155566194,-0.175377036647067,0.0615841420658861,"FUSCC","IM"
"FUSCCTNBC289",-0.783596546844985,2.38567229027783,0.79436202390323,"FUSCC","BLIS"
"FUSCCTNBC297",3.09148932459195,-0.932465915904935,-1.13121084245449,"FUSCC","LAR"
"FUSCCTNBC298",3.76401026031163,0.880262550143846,-1.44704291399314,"FUSCC","LAR"
"FUSCCTNBC032",-2.48473066420087,0.502815338915157,-1.14361714257183,"FUSCC","BLIS"
"FUSCCTNBC324",-1.31151704293991,0.800062357065829,0.233686675615208,"FUSCC","BLIS"
"FUSCCTNBC328",0.0639226882373087,-1.02057765451821,2.29331556679123,"FUSCC","MES"
"FUSCCTNBC348",-1.15741939673209,-1.3609482045855,-1.25813151020808,"FUSCC","IM"
"FUSCCTNBC036",-2.35260435706786,0.745301378238686,0.772695263455356,"FUSCC","BLIS"
"FUSCCTNBC360",0.207480849049117,-0.281358595575701,0.528770032593277,"FUSCC","IM"
"FUSCCTNBC370",3.81572113124353,1.44154046745027,-1.34544600307144,"FUSCC","LAR"
"FUSCCTNBC380",-0.862758882477896,-0.773498200937075,-1.11860092428109,"FUSCC","IM"
"FUSCCTNBC384",3.79666249832875,2.22535878683142,-0.361938170026256,"FUSCC","LAR"
"FUSCCTNBC041",-0.734472707605849,-0.0272738633798437,-0.687410312625895,"FUSCC","BLIS"
"FUSCCTNBC435",1.71426585398217,0.290539383916845,-1.90777291110098,"FUSCC","LAR"
"FUSCCTNBC050",4.11530305234278,1.65547658517306,-0.498180318853833,"FUSCC","MES"
"FUSCCTNBC048",-0.286286357536883,-2.01747015920787,0.224407141467404,"FUSCC","IM"
"FUSCCTNBC057",0.636807667808885,-2.64655386403803,1.26049310310352,"FUSCC","MES"
"FUSCCTNBC068",-1.37144060621463,-0.0311808645871312,-0.23318092593365,"FUSCC","BLIS"
"FUSCCTNBC005",2.88994987322323,-0.313926371906482,-1.16861321552648,"FUSCC","LAR"
"FUSCCTNBC008",2.35941729290106,0.346644383211724,-0.00373259216448912,"FUSCC","LAR"
"FUSCCTNBC080",1.59657078404397,-1.17014119923177,-0.698060933468374,"FUSCC","IM"
"FUSCCTNBC087",0.805203720144115,-2.14592653682746,1.53183441352597,"FUSCC","MES"
"FUSCCTNBC095",2.58339157094016,-0.0759292523038114,-0.886450555229771,"FUSCC","LAR"
"FUSCCTNBC097",3.24622570819774,1.02859933977984,0.186252588885436,"FUSCC","LAR"
"FUSCCTNBC099",3.45086539813801,2.52677915761285,-0.851250966932602,"FUSCC","LAR"
"FUSCCTNBC198",3.46488878253366,1.09440961964904,0.0157624292113863,"FUSCC","LAR"
"FUSCCTNBC204",-1.89771495902447,1.47746444060735,0.130117161297516,"FUSCC","BLIS"
"FUSCCTNBC213",-1.30192799813101,-0.138273956440291,-0.117280677067052,"FUSCC","BLIS"
"FUSCCTNBC236",-0.189594365442964,-1.10571575505011,-0.895329285705301,"FUSCC","IM"
"FUSCCTNBC246",3.99165072774976,0.781093239493842,-0.171351002121544,"FUSCC","LAR"
"FUSCCTNBC334",-0.291236334811476,0.103511017743243,-1.32621329593354,"FUSCC","IM"
"FUSCCTNBC335",-1.60627304277373,0.406363079038021,-0.0846190838314878,"FUSCC","BLIS"
"FUSCCTNBC003",3.13840408973046,0.857526824129663,-0.981275851915701,"FUSCC","LAR"
"FUSCCTNBC030",0.781899127771393,-1.48944577546296,-0.213694086321759,"FUSCC","MES"
"FUSCCTNBC282",-2.14236332903837,1.11985406932909,0.464252208457723,"FUSCC","BLIS"
"FUSCCTNBC351",-0.687728419772212,-0.348241513549851,-1.54475681533311,"FUSCC","IM"
"FUSCCTNBC374",0.715923933395555,-0.833756762085964,1.18378289481594,"FUSCC","MES"
"FUSCCTNBC441",-1.3362992178052,0.295193310840902,0.980290874239364,"FUSCC","BLIS"
"FUSCCTNBC442",1.34787172811982,-0.712025725695083,2.21219419538005,"FUSCC","MES"
"FUSCCTNBC015",3.54332159899151,3.17833494876164,-0.937313159910372,"FUSCC","LAR"
"FUSCCTNBC018",1.08221183260253,-0.947100523223776,-2.95144561349572,"FUSCC","IM"
"FUSCCTNBC019",1.96884725074439,0.170469689019415,-0.864886006152365,"FUSCC","LAR"
"FUSCCTNBC001",0.432703995604417,-0.991780285114818,-2.11138631558254,"FUSCC","IM"
"FUSCCTNBC021",-1.13464658393998,0.981207366538022,0.770406728081916,"FUSCC","BLIS"
"FUSCCTNBC025",3.48295689399345,2.03113032396188,-0.649121644990209,"FUSCC","LAR"
"FUSCCTNBC026",3.34023082931684,1.53378041548007,1.20439408359738,"FUSCC","LAR"
"FUSCCTNBC004",-0.390099826118876,-1.02511401885124,-1.45585665190016,"FUSCC","IM"
"FUSCCTNBC009",2.91681322989173,1.50335597460408,-0.597566301184397,"FUSCC","LAR"
"FUSCCTNBC134",-0.204073721180449,-1.60532098918781,0.194098803593629,"FUSCC","IM"
"FUSCCTNBC137",-2.27613599351177,-0.0593805543534548,-1.28530252073358,"FUSCC","BLIS"
"FUSCCTNBC178",0.932594027178745,-1.76271380508585,1.61356131291251,"FUSCC","MES"
"FUSCCTNBC027",-0.511006841780974,-0.235731583773279,-1.18116355451087,"FUSCC","IM"
"FUSCCTNBC028",0.24297562912418,-1.2062550134323,-2.01369073148632,"FUSCC","IM"
"FUSCCTNBC031",-1.35368316703095,0.315323183388429,-0.67239343090961,"FUSCC","BLIS"
"FUSCCTNBC033",-1.89136099338114,1.55654441579838,1.18924947804008,"FUSCC","BLIS"
"FUSCCTNBC034",1.83052168155625,-0.324444125826496,1.36689640412932,"FUSCC","MES"
"FUSCCTNBC038",-1.60633516608565,1.19963865084084,-0.0417071822229997,"FUSCC","BLIS"
"FUSCCTNBC039",-1.81659462536066,0.862662955804569,-0.502005256929624,"FUSCC","BLIS"
"FUSCCTNBC040",3.27879267498375,0.929461061539318,0.134522186533241,"FUSCC","LAR"
"FUSCCTNBC046",-1.34911913975984,-1.45909077053445,0.961893557455691,"FUSCC","IM"
"FUSCCTNBC047",-1.06541532942517,0.830305376181768,-0.304177032337309,"FUSCC","IM"
"FUSCCTNBC052",-2.04387866681758,0.0298056878969168,0.195270926938162,"FUSCC","BLIS"
"FUSCCTNBC056",2.93547730344612,2.01784111442925,-0.793546415220164,"FUSCC","LAR"
"FUSCCTNBC065",1.96136754858316,0.543521068530925,-2.18238074086093,"FUSCC","LAR"
"FUSCCTNBC066",1.34575425357927,-0.565926285455059,-0.640737931152916,"FUSCC","MES"
"FUSCCTNBC070",-0.554618102349512,-0.79794186985946,-1.8585894291767,"FUSCC","IM"
"FUSCCTNBC072",-2.52740978298729,1.30122103751727,0.381080228235664,"FUSCC","BLIS"
"FUSCCTNBC073",0.600335401497909,-1.38555291216851,-1.787911925631,"FUSCC","IM"
"FUSCCTNBC076",0.196288904744508,-1.26674457341699,-1.76965544520896,"FUSCC","IM"
"FUSCCTNBC078",-1.94363709185398,0.576688442789019,-0.23499563077163,"FUSCC","BLIS"
"FUSCCTNBC081",1.19420144524529,1.08167256895704,1.2822167546034,"FUSCC","MES"
"FUSCCTNBC100",0.212764022574432,-2.94208396472585,2.44210307724901,"FUSCC","MES"
"FUSCCTNBC107",-1.47110215647292,-0.498276615770168,-0.0915783927613781,"FUSCC","BLIS"
"FUSCCTNBC110",-0.935833413561217,-1.33435337866581,-1.46343913617805,"FUSCC","IM"
"FUSCCTNBC118",0.635115086944364,-1.62685367275271,0.684984763523342,"FUSCC","MES"
"FUSCCTNBC119",-2.8271076788074,2.02387583518769,1.14600970214147,"FUSCC","BLIS"
"FUSCCTNBC084",0.181794666171167,-2.09347076462702,0.299877149435056,"FUSCC","IM"
"FUSCCTNBC085",-2.78723770206165,1.04469187479532,1.8070256864392,"FUSCC","BLIS"
"FUSCCTNBC086",-2.02494252103638,2.31246147765522,0.663987224322001,"FUSCC","BLIS"
"FUSCCTNBC088",4.46959156284496,2.46953624764524,-0.0253443188716304,"FUSCC","LAR"
"FUSCCTNBC090",1.20066163493131,1.52360423574183,-0.167484802202856,"FUSCC","LAR"
"FUSCCTNBC093",-1.93457083445145,1.32585562428579,-0.785635517166891,"FUSCC","BLIS"
"FUSCCTNBC096",-1.26897611777722,2.90083965176754,-0.693373951229243,"FUSCC","BLIS"
"FUSCCTNBC156",-1.47823339711519,-0.00197308260828533,-0.80075985184642,"FUSCC","BLIS"
"FUSCCTNBC158",-0.422296843447325,0.247661208732069,0.0177876966500705,"FUSCC","IM"
